lat,lon,country
-58.59375,33.046875,None
-58.59375,34.453125,None
-58.59375,35.859375,None
-58.59375,37.265625,None
-58.59375,38.671875,None
-58.59375,40.078125,None
-58.59375,41.484375,None
-58.59375,42.890625,None
-58.59375,44.296875,None
-58.59375,45.703125,None
-58.59375,47.109375,None
-58.59375,48.515625,None
-58.59375,49.921875,None
-58.59375,51.328125,None
-58.59375,52.734375,None
-58.59375,54.140625,None
-58.59375,55.546875,None
-58.59375,56.953125,None
-58.59375,58.359375,None
-58.59375,59.765625,None
-58.59375,61.171875,None
-58.59375,62.578125,None
-58.59375,63.984375,None
-58.59375,65.390625,None
-58.59375,66.796875,None
-58.59375,68.203125,None
-58.59375,69.609375,None
-58.59375,71.015625,None
-58.59375,72.421875,None
-58.59375,73.828125,None
-58.59375,75.234375,None
-58.59375,76.640625,None
-58.59375,78.046875,None
-58.59375,79.453125,None
-58.59375,80.859375,None
-58.59375,82.265625,None
-58.59375,83.671875,None
-58.59375,85.078125,None
-58.59375,86.484375,None
-58.59375,87.890625,None
-58.59375,89.296875,None
-58.59375,90.703125,None
-58.59375,92.109375,None
-58.59375,93.515625,None
-58.59375,94.921875,None
-58.59375,96.328125,None
-58.59375,97.734375,None
-58.59375,99.140625,None
-58.59375,100.546875,None
-58.59375,101.953125,None
-58.59375,103.359375,None
-58.59375,104.765625,None
-58.59375,106.171875,None
-58.59375,107.578125,None
-58.59375,108.984375,None
-58.59375,110.390625,None
-58.59375,111.796875,None
-58.59375,113.203125,None
-58.59375,114.609375,None
-58.59375,116.015625,None
-58.59375,117.421875,None
-58.59375,118.828125,None
-58.59375,120.234375,None
-58.59375,121.640625,None
-58.59375,123.046875,None
-58.59375,124.453125,None
-58.59375,125.859375,None
-58.59375,127.265625,None
-58.59375,128.671875,None
-58.59375,130.078125,None
-58.59375,131.484375,None
-58.59375,132.890625,None
-58.59375,134.296875,None
-58.59375,135.703125,None
-58.59375,137.109375,None
-58.59375,138.515625,None
-58.59375,139.921875,None
-58.59375,141.328125,None
-58.59375,142.734375,None
-58.59375,144.140625,None
-58.59375,145.546875,None
-58.59375,146.953125,None
-58.59375,148.359375,None
-58.59375,149.765625,None
-58.59375,151.171875,None
-58.59375,152.578125,South Geor
-58.59375,153.984375,South Geor
-58.59375,155.390625,None
-58.59375,156.796875,None
-58.59375,158.203125,None
-58.59375,159.609375,None
-58.59375,161.015625,None
-58.59375,162.421875,None
-58.59375,163.828125,None
-58.59375,165.234375,None
-58.59375,166.640625,None
-58.59375,168.046875,None
-58.59375,169.453125,None
-58.59375,170.859375,None
-58.59375,172.265625,None
-58.59375,173.671875,None
-58.59375,175.078125,None
-58.59375,176.484375,None
-58.59375,177.890625,None
-58.59375,179.296875,None
-58.59375,180.703125,None
-58.59375,182.109375,None
-58.59375,183.515625,None
-58.59375,184.921875,None
-58.59375,186.328125,None
-58.59375,187.734375,None
-58.59375,189.140625,None
-58.59375,190.546875,None
-58.59375,191.953125,None
-58.59375,193.359375,None
-58.59375,194.765625,None
-58.59375,196.171875,None
-58.59375,197.578125,None
-58.59375,198.984375,None
-58.59375,200.390625,None
-58.59375,201.796875,None
-58.59375,203.203125,None
-58.59375,204.609375,None
-58.59375,206.015625,None
-58.59375,207.421875,None
-58.59375,208.828125,None
-58.59375,210.234375,None
-58.59375,211.640625,None
-58.59375,213.046875,None
-58.59375,214.453125,None
-58.59375,215.859375,None
-58.59375,217.265625,None
-58.59375,218.671875,None
-58.59375,220.078125,None
-58.59375,221.484375,None
-58.59375,222.890625,None
-58.59375,224.296875,None
-58.59375,225.703125,None
-58.59375,227.109375,None
-58.59375,228.515625,None
-58.59375,229.921875,None
-58.59375,231.328125,None
-58.59375,232.734375,None
-58.59375,234.140625,None
-58.59375,235.546875,None
-58.59375,236.953125,None
-58.59375,238.359375,None
-58.59375,239.765625,None
-58.59375,241.171875,None
-58.59375,242.578125,None
-58.59375,243.984375,None
-58.59375,245.390625,None
-58.59375,246.796875,None
-58.59375,248.203125,None
-58.59375,249.609375,None
-58.59375,251.015625,None
-58.59375,252.421875,None
-58.59375,253.828125,None
-58.59375,255.234375,None
-58.59375,256.640625,None
-58.59375,258.046875,None
-58.59375,259.453125,None
-58.59375,260.859375,None
-58.59375,262.265625,None
-58.59375,263.671875,None
-58.59375,265.078125,None
-58.59375,266.484375,None
-58.59375,267.890625,None
-58.59375,269.296875,None
-58.59375,270.703125,None
-58.59375,272.109375,None
-58.59375,273.515625,None
-58.59375,274.921875,None
-58.59375,276.328125,None
-58.59375,277.734375,None
-58.59375,279.140625,None
-58.59375,280.546875,None
-58.59375,281.953125,None
-58.59375,283.359375,None
-58.59375,284.765625,None
-58.59375,286.171875,None
-58.59375,287.578125,None
-58.59375,288.984375,None
-58.59375,290.390625,None
-58.59375,291.796875,None
-58.59375,293.203125,None
-58.59375,294.609375,None
-58.59375,296.015625,None
-58.59375,297.421875,None
-58.59375,298.828125,None
-58.59375,300.234375,None
-58.59375,301.640625,None
-58.59375,303.046875,None
-58.59375,304.453125,None
-58.59375,305.859375,None
-58.59375,307.265625,None
-58.59375,308.671875,None
-58.59375,310.078125,None
-58.59375,311.484375,None
-58.59375,312.890625,None
-58.59375,314.296875,None
-58.59375,315.703125,None
-58.59375,317.109375,None
-58.59375,318.515625,None
-58.59375,319.921875,None
-58.59375,321.328125,None
-58.59375,322.734375,None
-58.59375,324.140625,None
-58.59375,325.546875,None
-58.59375,326.953125,None
-58.59375,328.359375,None
-58.59375,329.765625,None
-58.59375,331.171875,None
-58.59375,332.578125,None
-58.59375,333.984375,None
-58.59375,335.390625,None
-58.59375,336.796875,None
-58.59375,338.203125,None
-58.59375,339.609375,None
-58.59375,341.015625,None
-58.59375,342.421875,None
-58.59375,343.828125,None
-58.59375,345.234375,None
-58.59375,346.640625,None
-58.59375,348.046875,None
-58.59375,349.453125,None
-58.59375,350.859375,None
-58.59375,352.265625,None
-58.59375,353.671875,None
-58.59375,355.078125,None
-58.59375,356.484375,None
-58.59375,357.890625,None
-58.59375,359.296875,None
-57.65625,0.703125,None
-57.65625,2.109375,None
-57.65625,3.515625,None
-57.65625,4.921875,None
-57.65625,6.328125,None
-57.65625,7.734375,None
-57.65625,9.140625,None
-57.65625,10.546875,None
-57.65625,11.953125,None
-57.65625,13.359375,None
-57.65625,14.765625,None
-57.65625,16.171875,None
-57.65625,17.578125,None
-57.65625,18.984375,None
-57.65625,20.390625,None
-57.65625,21.796875,None
-57.65625,23.203125,None
-57.65625,24.609375,None
-57.65625,26.015625,None
-57.65625,27.421875,None
-57.65625,28.828125,None
-57.65625,30.234375,None
-57.65625,31.640625,None
-57.65625,33.046875,None
-57.65625,34.453125,None
-57.65625,35.859375,None
-57.65625,37.265625,None
-57.65625,38.671875,None
-57.65625,40.078125,None
-57.65625,41.484375,None
-57.65625,42.890625,None
-57.65625,44.296875,None
-57.65625,45.703125,None
-57.65625,47.109375,None
-57.65625,48.515625,None
-57.65625,49.921875,None
-57.65625,51.328125,None
-57.65625,52.734375,None
-57.65625,54.140625,None
-57.65625,55.546875,None
-57.65625,56.953125,None
-57.65625,58.359375,None
-57.65625,59.765625,None
-57.65625,61.171875,None
-57.65625,62.578125,None
-57.65625,63.984375,None
-57.65625,65.390625,None
-57.65625,66.796875,None
-57.65625,68.203125,None
-57.65625,69.609375,None
-57.65625,71.015625,None
-57.65625,72.421875,None
-57.65625,73.828125,None
-57.65625,75.234375,None
-57.65625,76.640625,None
-57.65625,78.046875,None
-57.65625,79.453125,None
-57.65625,80.859375,None
-57.65625,82.265625,None
-57.65625,83.671875,None
-57.65625,85.078125,None
-57.65625,86.484375,None
-57.65625,87.890625,None
-57.65625,89.296875,None
-57.65625,90.703125,None
-57.65625,92.109375,None
-57.65625,93.515625,None
-57.65625,94.921875,None
-57.65625,96.328125,None
-57.65625,97.734375,None
-57.65625,99.140625,None
-57.65625,100.546875,None
-57.65625,101.953125,None
-57.65625,103.359375,None
-57.65625,104.765625,None
-57.65625,106.171875,None
-57.65625,107.578125,None
-57.65625,108.984375,None
-57.65625,110.390625,None
-57.65625,111.796875,None
-57.65625,113.203125,None
-57.65625,114.609375,None
-57.65625,116.015625,None
-57.65625,117.421875,None
-57.65625,118.828125,None
-57.65625,120.234375,None
-57.65625,121.640625,None
-57.65625,123.046875,None
-57.65625,124.453125,None
-57.65625,125.859375,None
-57.65625,127.265625,None
-57.65625,128.671875,None
-57.65625,130.078125,None
-57.65625,131.484375,None
-57.65625,132.890625,None
-57.65625,134.296875,None
-57.65625,135.703125,None
-57.65625,137.109375,None
-57.65625,138.515625,None
-57.65625,139.921875,None
-57.65625,141.328125,None
-57.65625,142.734375,None
-57.65625,144.140625,None
-57.65625,145.546875,None
-57.65625,146.953125,None
-57.65625,148.359375,None
-57.65625,149.765625,None
-57.65625,151.171875,None
-57.65625,152.578125,South Geor
-57.65625,153.984375,South Geor
-57.65625,155.390625,None
-57.65625,156.796875,None
-57.65625,158.203125,None
-57.65625,159.609375,None
-57.65625,161.015625,None
-57.65625,162.421875,None
-57.65625,163.828125,None
-57.65625,165.234375,None
-57.65625,166.640625,None
-57.65625,168.046875,None
-57.65625,169.453125,None
-57.65625,170.859375,None
-57.65625,172.265625,None
-57.65625,173.671875,None
-57.65625,175.078125,None
-57.65625,176.484375,None
-57.65625,177.890625,None
-57.65625,179.296875,None
-57.65625,180.703125,None
-57.65625,182.109375,None
-57.65625,183.515625,None
-57.65625,184.921875,None
-57.65625,186.328125,None
-57.65625,187.734375,None
-57.65625,189.140625,None
-57.65625,190.546875,None
-57.65625,191.953125,None
-57.65625,193.359375,None
-57.65625,194.765625,None
-57.65625,196.171875,None
-57.65625,197.578125,None
-57.65625,198.984375,None
-57.65625,200.390625,None
-57.65625,201.796875,None
-57.65625,203.203125,None
-57.65625,204.609375,None
-57.65625,206.015625,None
-57.65625,207.421875,None
-57.65625,208.828125,None
-57.65625,210.234375,None
-57.65625,211.640625,None
-57.65625,213.046875,None
-57.65625,214.453125,None
-57.65625,215.859375,None
-57.65625,217.265625,None
-57.65625,218.671875,None
-57.65625,220.078125,None
-57.65625,221.484375,None
-57.65625,222.890625,None
-57.65625,224.296875,None
-57.65625,225.703125,None
-57.65625,227.109375,None
-57.65625,228.515625,None
-57.65625,229.921875,None
-57.65625,231.328125,None
-57.65625,232.734375,None
-57.65625,234.140625,None
-57.65625,235.546875,None
-57.65625,236.953125,None
-57.65625,238.359375,None
-57.65625,239.765625,None
-57.65625,241.171875,None
-57.65625,242.578125,None
-57.65625,243.984375,None
-57.65625,245.390625,None
-57.65625,246.796875,None
-57.65625,248.203125,None
-57.65625,249.609375,None
-57.65625,251.015625,None
-57.65625,252.421875,None
-57.65625,253.828125,None
-57.65625,255.234375,None
-57.65625,256.640625,None
-57.65625,258.046875,None
-57.65625,259.453125,None
-57.65625,260.859375,None
-57.65625,262.265625,None
-57.65625,263.671875,None
-57.65625,265.078125,None
-57.65625,266.484375,None
-57.65625,267.890625,None
-57.65625,269.296875,None
-57.65625,270.703125,None
-57.65625,272.109375,None
-57.65625,273.515625,None
-57.65625,274.921875,None
-57.65625,276.328125,None
-57.65625,277.734375,None
-57.65625,279.140625,None
-57.65625,280.546875,None
-57.65625,281.953125,None
-57.65625,283.359375,None
-57.65625,284.765625,None
-57.65625,286.171875,None
-57.65625,287.578125,None
-57.65625,288.984375,None
-57.65625,290.390625,None
-57.65625,291.796875,None
-57.65625,293.203125,None
-57.65625,294.609375,None
-57.65625,296.015625,None
-57.65625,297.421875,None
-57.65625,298.828125,None
-57.65625,300.234375,None
-57.65625,301.640625,None
-57.65625,303.046875,None
-57.65625,304.453125,None
-57.65625,305.859375,None
-57.65625,307.265625,None
-57.65625,308.671875,None
-57.65625,310.078125,None
-57.65625,311.484375,None
-57.65625,312.890625,None
-57.65625,314.296875,None
-57.65625,315.703125,None
-57.65625,317.109375,None
-57.65625,318.515625,None
-57.65625,319.921875,None
-57.65625,321.328125,None
-57.65625,322.734375,None
-57.65625,324.140625,None
-57.65625,325.546875,None
-57.65625,326.953125,None
-57.65625,328.359375,None
-57.65625,329.765625,None
-57.65625,331.171875,None
-57.65625,332.578125,None
-57.65625,333.984375,None
-57.65625,335.390625,None
-57.65625,336.796875,None
-57.65625,338.203125,None
-57.65625,339.609375,None
-57.65625,341.015625,None
-57.65625,342.421875,None
-57.65625,343.828125,None
-57.65625,345.234375,None
-57.65625,346.640625,None
-57.65625,348.046875,None
-57.65625,349.453125,None
-57.65625,350.859375,None
-57.65625,352.265625,None
-57.65625,353.671875,None
-57.65625,355.078125,None
-57.65625,356.484375,None
-57.65625,357.890625,None
-57.65625,359.296875,None
-56.71875,0.703125,None
-56.71875,2.109375,None
-56.71875,3.515625,None
-56.71875,4.921875,None
-56.71875,6.328125,None
-56.71875,7.734375,None
-56.71875,9.140625,None
-56.71875,10.546875,None
-56.71875,11.953125,None
-56.71875,13.359375,None
-56.71875,14.765625,None
-56.71875,16.171875,None
-56.71875,17.578125,None
-56.71875,18.984375,None
-56.71875,20.390625,None
-56.71875,21.796875,None
-56.71875,23.203125,None
-56.71875,24.609375,None
-56.71875,26.015625,None
-56.71875,27.421875,None
-56.71875,28.828125,None
-56.71875,30.234375,None
-56.71875,31.640625,None
-56.71875,33.046875,None
-56.71875,34.453125,None
-56.71875,35.859375,None
-56.71875,37.265625,None
-56.71875,38.671875,None
-56.71875,40.078125,None
-56.71875,41.484375,None
-56.71875,42.890625,None
-56.71875,44.296875,None
-56.71875,45.703125,None
-56.71875,47.109375,None
-56.71875,48.515625,None
-56.71875,49.921875,None
-56.71875,51.328125,None
-56.71875,52.734375,None
-56.71875,54.140625,None
-56.71875,55.546875,None
-56.71875,56.953125,None
-56.71875,58.359375,None
-56.71875,59.765625,None
-56.71875,61.171875,None
-56.71875,62.578125,None
-56.71875,63.984375,None
-56.71875,65.390625,None
-56.71875,66.796875,None
-56.71875,68.203125,None
-56.71875,69.609375,None
-56.71875,71.015625,None
-56.71875,72.421875,None
-56.71875,73.828125,None
-56.71875,75.234375,None
-56.71875,76.640625,None
-56.71875,78.046875,None
-56.71875,79.453125,None
-56.71875,80.859375,None
-56.71875,82.265625,None
-56.71875,83.671875,None
-56.71875,85.078125,None
-56.71875,86.484375,None
-56.71875,87.890625,None
-56.71875,89.296875,None
-56.71875,90.703125,None
-56.71875,92.109375,None
-56.71875,93.515625,None
-56.71875,94.921875,None
-56.71875,96.328125,None
-56.71875,97.734375,None
-56.71875,99.140625,None
-56.71875,100.546875,None
-56.71875,101.953125,None
-56.71875,103.359375,None
-56.71875,104.765625,None
-56.71875,106.171875,None
-56.71875,107.578125,None
-56.71875,108.984375,None
-56.71875,110.390625,None
-56.71875,111.796875,None
-56.71875,113.203125,None
-56.71875,114.609375,None
-56.71875,116.015625,None
-56.71875,117.421875,None
-56.71875,118.828125,None
-56.71875,120.234375,None
-56.71875,121.640625,None
-56.71875,123.046875,None
-56.71875,124.453125,None
-56.71875,125.859375,None
-56.71875,127.265625,None
-56.71875,128.671875,None
-56.71875,130.078125,None
-56.71875,131.484375,None
-56.71875,132.890625,None
-56.71875,134.296875,None
-56.71875,135.703125,None
-56.71875,137.109375,None
-56.71875,138.515625,None
-56.71875,139.921875,None
-56.71875,141.328125,None
-56.71875,142.734375,None
-56.71875,144.140625,None
-56.71875,145.546875,None
-56.71875,146.953125,None
-56.71875,148.359375,None
-56.71875,149.765625,None
-56.71875,151.171875,None
-56.71875,152.578125,South Geor
-56.71875,153.984375,South Geor
-56.71875,155.390625,None
-56.71875,156.796875,None
-56.71875,158.203125,None
-56.71875,159.609375,None
-56.71875,161.015625,None
-56.71875,162.421875,None
-56.71875,163.828125,None
-56.71875,165.234375,None
-56.71875,166.640625,None
-56.71875,168.046875,None
-56.71875,169.453125,None
-56.71875,170.859375,None
-56.71875,172.265625,None
-56.71875,173.671875,None
-56.71875,175.078125,None
-56.71875,176.484375,None
-56.71875,177.890625,None
-56.71875,179.296875,None
-56.71875,180.703125,None
-56.71875,182.109375,None
-56.71875,183.515625,None
-56.71875,184.921875,None
-56.71875,186.328125,None
-56.71875,187.734375,None
-56.71875,189.140625,None
-56.71875,190.546875,None
-56.71875,191.953125,None
-56.71875,193.359375,None
-56.71875,194.765625,None
-56.71875,196.171875,None
-56.71875,197.578125,None
-56.71875,198.984375,None
-56.71875,200.390625,None
-56.71875,201.796875,None
-56.71875,203.203125,None
-56.71875,204.609375,None
-56.71875,206.015625,None
-56.71875,207.421875,None
-56.71875,208.828125,None
-56.71875,210.234375,None
-56.71875,211.640625,None
-56.71875,213.046875,None
-56.71875,214.453125,None
-56.71875,215.859375,None
-56.71875,217.265625,None
-56.71875,218.671875,None
-56.71875,220.078125,None
-56.71875,221.484375,None
-56.71875,222.890625,None
-56.71875,224.296875,None
-56.71875,225.703125,None
-56.71875,227.109375,None
-56.71875,228.515625,None
-56.71875,229.921875,None
-56.71875,231.328125,None
-56.71875,232.734375,None
-56.71875,234.140625,None
-56.71875,235.546875,None
-56.71875,236.953125,None
-56.71875,238.359375,None
-56.71875,239.765625,None
-56.71875,241.171875,None
-56.71875,242.578125,None
-56.71875,243.984375,None
-56.71875,245.390625,None
-56.71875,246.796875,None
-56.71875,248.203125,None
-56.71875,249.609375,None
-56.71875,251.015625,None
-56.71875,252.421875,None
-56.71875,253.828125,None
-56.71875,255.234375,None
-56.71875,256.640625,None
-56.71875,258.046875,None
-56.71875,259.453125,None
-56.71875,260.859375,None
-56.71875,262.265625,None
-56.71875,263.671875,None
-56.71875,265.078125,None
-56.71875,266.484375,None
-56.71875,267.890625,None
-56.71875,269.296875,None
-56.71875,270.703125,None
-56.71875,272.109375,None
-56.71875,273.515625,None
-56.71875,274.921875,None
-56.71875,276.328125,None
-56.71875,277.734375,None
-56.71875,279.140625,None
-56.71875,280.546875,None
-56.71875,281.953125,None
-56.71875,283.359375,None
-56.71875,284.765625,None
-56.71875,286.171875,None
-56.71875,287.578125,None
-56.71875,288.984375,None
-56.71875,290.390625,None
-56.71875,291.796875,None
-56.71875,293.203125,None
-56.71875,294.609375,None
-56.71875,296.015625,None
-56.71875,297.421875,None
-56.71875,298.828125,None
-56.71875,300.234375,None
-56.71875,301.640625,None
-56.71875,303.046875,None
-56.71875,304.453125,None
-56.71875,305.859375,None
-56.71875,307.265625,None
-56.71875,308.671875,None
-56.71875,310.078125,None
-56.71875,311.484375,None
-56.71875,312.890625,None
-56.71875,314.296875,None
-56.71875,315.703125,None
-56.71875,317.109375,None
-56.71875,318.515625,None
-56.71875,319.921875,None
-56.71875,321.328125,None
-56.71875,322.734375,None
-56.71875,324.140625,None
-56.71875,325.546875,None
-56.71875,326.953125,None
-56.71875,328.359375,None
-56.71875,329.765625,None
-56.71875,331.171875,None
-56.71875,332.578125,None
-56.71875,333.984375,None
-56.71875,335.390625,None
-56.71875,336.796875,None
-56.71875,338.203125,None
-56.71875,339.609375,None
-56.71875,341.015625,None
-56.71875,342.421875,None
-56.71875,343.828125,None
-56.71875,345.234375,None
-56.71875,346.640625,None
-56.71875,348.046875,None
-56.71875,349.453125,None
-56.71875,350.859375,None
-56.71875,352.265625,None
-56.71875,353.671875,None
-56.71875,355.078125,None
-56.71875,356.484375,None
-56.71875,357.890625,None
-56.71875,359.296875,None
-55.78125,0.703125,None
-55.78125,2.109375,None
-55.78125,3.515625,None
-55.78125,4.921875,None
-55.78125,6.328125,None
-55.78125,7.734375,None
-55.78125,9.140625,None
-55.78125,10.546875,None
-55.78125,11.953125,None
-55.78125,13.359375,None
-55.78125,14.765625,None
-55.78125,16.171875,None
-55.78125,17.578125,None
-55.78125,18.984375,None
-55.78125,20.390625,None
-55.78125,21.796875,None
-55.78125,23.203125,None
-55.78125,24.609375,None
-55.78125,26.015625,None
-55.78125,27.421875,None
-55.78125,28.828125,None
-55.78125,30.234375,None
-55.78125,31.640625,None
-55.78125,33.046875,None
-55.78125,34.453125,None
-55.78125,35.859375,None
-55.78125,37.265625,None
-55.78125,38.671875,None
-55.78125,40.078125,None
-55.78125,41.484375,None
-55.78125,42.890625,None
-55.78125,44.296875,None
-55.78125,45.703125,None
-55.78125,47.109375,None
-55.78125,48.515625,None
-55.78125,49.921875,None
-55.78125,51.328125,None
-55.78125,52.734375,None
-55.78125,54.140625,None
-55.78125,55.546875,None
-55.78125,56.953125,None
-55.78125,58.359375,None
-55.78125,59.765625,None
-55.78125,61.171875,None
-55.78125,62.578125,None
-55.78125,63.984375,None
-55.78125,65.390625,None
-55.78125,66.796875,None
-55.78125,68.203125,None
-55.78125,69.609375,None
-55.78125,71.015625,None
-55.78125,72.421875,None
-55.78125,73.828125,None
-55.78125,75.234375,None
-55.78125,76.640625,None
-55.78125,78.046875,None
-55.78125,79.453125,None
-55.78125,80.859375,None
-55.78125,82.265625,None
-55.78125,83.671875,None
-55.78125,85.078125,None
-55.78125,86.484375,None
-55.78125,87.890625,None
-55.78125,89.296875,None
-55.78125,90.703125,None
-55.78125,92.109375,None
-55.78125,93.515625,None
-55.78125,94.921875,None
-55.78125,96.328125,None
-55.78125,97.734375,None
-55.78125,99.140625,None
-55.78125,100.546875,None
-55.78125,101.953125,None
-55.78125,103.359375,None
-55.78125,104.765625,None
-55.78125,106.171875,None
-55.78125,107.578125,None
-55.78125,108.984375,None
-55.78125,110.390625,Chile
-55.78125,111.796875,Chile
-55.78125,113.203125,Chile
-55.78125,114.609375,None
-55.78125,116.015625,None
-55.78125,117.421875,None
-55.78125,118.828125,None
-55.78125,120.234375,None
-55.78125,121.640625,None
-55.78125,123.046875,None
-55.78125,124.453125,None
-55.78125,125.859375,None
-55.78125,127.265625,None
-55.78125,128.671875,None
-55.78125,130.078125,None
-55.78125,131.484375,None
-55.78125,132.890625,None
-55.78125,134.296875,None
-55.78125,135.703125,None
-55.78125,137.109375,None
-55.78125,138.515625,None
-55.78125,139.921875,None
-55.78125,141.328125,None
-55.78125,142.734375,None
-55.78125,144.140625,None
-55.78125,145.546875,None
-55.78125,146.953125,South Geor
-55.78125,148.359375,South Geor
-55.78125,149.765625,South Geor
-55.78125,151.171875,South Geor
-55.78125,152.578125,South Geor
-55.78125,153.984375,None
-55.78125,155.390625,None
-55.78125,156.796875,None
-55.78125,158.203125,None
-55.78125,159.609375,None
-55.78125,161.015625,None
-55.78125,162.421875,None
-55.78125,163.828125,None
-55.78125,165.234375,None
-55.78125,166.640625,None
-55.78125,168.046875,None
-55.78125,169.453125,None
-55.78125,170.859375,None
-55.78125,172.265625,None
-55.78125,173.671875,None
-55.78125,175.078125,None
-55.78125,176.484375,None
-55.78125,177.890625,None
-55.78125,179.296875,None
-55.78125,180.703125,None
-55.78125,182.109375,None
-55.78125,183.515625,None
-55.78125,184.921875,None
-55.78125,186.328125,None
-55.78125,187.734375,None
-55.78125,189.140625,None
-55.78125,190.546875,None
-55.78125,191.953125,None
-55.78125,193.359375,None
-55.78125,194.765625,None
-55.78125,196.171875,None
-55.78125,197.578125,None
-55.78125,198.984375,None
-55.78125,200.390625,None
-55.78125,201.796875,None
-55.78125,203.203125,None
-55.78125,204.609375,None
-55.78125,206.015625,None
-55.78125,207.421875,None
-55.78125,208.828125,None
-55.78125,210.234375,None
-55.78125,211.640625,None
-55.78125,213.046875,None
-55.78125,214.453125,None
-55.78125,215.859375,None
-55.78125,217.265625,None
-55.78125,218.671875,None
-55.78125,220.078125,None
-55.78125,221.484375,None
-55.78125,222.890625,None
-55.78125,224.296875,None
-55.78125,225.703125,None
-55.78125,227.109375,None
-55.78125,228.515625,None
-55.78125,229.921875,None
-55.78125,231.328125,None
-55.78125,232.734375,None
-55.78125,234.140625,None
-55.78125,235.546875,None
-55.78125,236.953125,None
-55.78125,238.359375,None
-55.78125,239.765625,None
-55.78125,241.171875,None
-55.78125,242.578125,None
-55.78125,243.984375,None
-55.78125,245.390625,None
-55.78125,246.796875,None
-55.78125,248.203125,None
-55.78125,249.609375,None
-55.78125,251.015625,None
-55.78125,252.421875,None
-55.78125,253.828125,None
-55.78125,255.234375,None
-55.78125,256.640625,None
-55.78125,258.046875,None
-55.78125,259.453125,None
-55.78125,260.859375,None
-55.78125,262.265625,None
-55.78125,263.671875,None
-55.78125,265.078125,None
-55.78125,266.484375,None
-55.78125,267.890625,None
-55.78125,269.296875,None
-55.78125,270.703125,None
-55.78125,272.109375,None
-55.78125,273.515625,None
-55.78125,274.921875,None
-55.78125,276.328125,None
-55.78125,277.734375,None
-55.78125,279.140625,None
-55.78125,280.546875,None
-55.78125,281.953125,None
-55.78125,283.359375,None
-55.78125,284.765625,None
-55.78125,286.171875,None
-55.78125,287.578125,None
-55.78125,288.984375,None
-55.78125,290.390625,None
-55.78125,291.796875,None
-55.78125,293.203125,None
-55.78125,294.609375,None
-55.78125,296.015625,None
-55.78125,297.421875,None
-55.78125,298.828125,None
-55.78125,300.234375,None
-55.78125,301.640625,None
-55.78125,303.046875,None
-55.78125,304.453125,None
-55.78125,305.859375,None
-55.78125,307.265625,None
-55.78125,308.671875,None
-55.78125,310.078125,None
-55.78125,311.484375,None
-55.78125,312.890625,None
-55.78125,314.296875,None
-55.78125,315.703125,None
-55.78125,317.109375,None
-55.78125,318.515625,None
-55.78125,319.921875,None
-55.78125,321.328125,None
-55.78125,322.734375,None
-55.78125,324.140625,None
-55.78125,325.546875,None
-55.78125,326.953125,None
-55.78125,328.359375,None
-55.78125,329.765625,None
-55.78125,331.171875,None
-55.78125,332.578125,None
-55.78125,333.984375,None
-55.78125,335.390625,None
-55.78125,336.796875,None
-55.78125,338.203125,None
-55.78125,339.609375,None
-55.78125,341.015625,None
-55.78125,342.421875,None
-55.78125,343.828125,None
-55.78125,345.234375,None
-55.78125,346.640625,None
-55.78125,348.046875,None
-55.78125,349.453125,None
-55.78125,350.859375,None
-55.78125,352.265625,None
-55.78125,353.671875,None
-55.78125,355.078125,None
-55.78125,356.484375,None
-55.78125,357.890625,None
-55.78125,359.296875,None
-54.84375,0.703125,None
-54.84375,2.109375,None
-54.84375,3.515625,None
-54.84375,4.921875,None
-54.84375,6.328125,None
-54.84375,7.734375,None
-54.84375,9.140625,None
-54.84375,10.546875,None
-54.84375,11.953125,None
-54.84375,13.359375,None
-54.84375,14.765625,None
-54.84375,16.171875,None
-54.84375,17.578125,None
-54.84375,18.984375,None
-54.84375,20.390625,None
-54.84375,21.796875,None
-54.84375,23.203125,None
-54.84375,24.609375,None
-54.84375,26.015625,None
-54.84375,27.421875,None
-54.84375,28.828125,None
-54.84375,30.234375,None
-54.84375,31.640625,None
-54.84375,33.046875,None
-54.84375,34.453125,None
-54.84375,35.859375,None
-54.84375,37.265625,None
-54.84375,38.671875,None
-54.84375,40.078125,None
-54.84375,41.484375,None
-54.84375,42.890625,None
-54.84375,44.296875,None
-54.84375,45.703125,None
-54.84375,47.109375,None
-54.84375,48.515625,None
-54.84375,49.921875,None
-54.84375,51.328125,None
-54.84375,52.734375,None
-54.84375,54.140625,None
-54.84375,55.546875,None
-54.84375,56.953125,None
-54.84375,58.359375,None
-54.84375,59.765625,None
-54.84375,61.171875,None
-54.84375,62.578125,None
-54.84375,63.984375,None
-54.84375,65.390625,None
-54.84375,66.796875,None
-54.84375,68.203125,None
-54.84375,69.609375,None
-54.84375,71.015625,None
-54.84375,72.421875,None
-54.84375,73.828125,None
-54.84375,75.234375,None
-54.84375,76.640625,None
-54.84375,78.046875,None
-54.84375,79.453125,None
-54.84375,80.859375,None
-54.84375,82.265625,None
-54.84375,83.671875,None
-54.84375,85.078125,None
-54.84375,86.484375,None
-54.84375,87.890625,None
-54.84375,89.296875,None
-54.84375,90.703125,None
-54.84375,92.109375,None
-54.84375,93.515625,None
-54.84375,94.921875,None
-54.84375,96.328125,None
-54.84375,97.734375,None
-54.84375,99.140625,None
-54.84375,100.546875,None
