Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","1998","1998","ha","14200","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","1999","1999","ha","18522","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2000","2000","ha","15764","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2001","2001","ha","15972","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2002","2002","ha","14390","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2003","2003","ha","13038","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2004","2004","ha","12148","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2005","2005","ha","8520","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2006","2006","ha","6778","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2007","2007","ha","6827","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2008","2008","ha","6702","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2009","2009","ha","7616","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2010","2010","ha","3698","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2011","2011","ha","4242","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2012","2012","ha","2526","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2013","2013","ha","538","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2014","2014","ha","654","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","826","Tobacco, unmanufactured","2015","2015","ha","1754","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","1990","1990","ha","420","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","1991","1991","ha","450","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","1992","1992","ha","480","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","1993","1993","ha","510","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","1994","1994","ha","536","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","1995","1995","ha","536","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","1996","1996","ha","620","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","1997","1997","ha","510","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","1998","1998","ha","570","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","1999","1999","ha","470","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2000","2000","ha","951","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2001","2001","ha","627","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2002","2002","ha","789","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2003","2003","ha","1200","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2004","2004","ha","1250","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2005","2005","ha","1300","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2006","2006","ha","1901","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2007","2007","ha","1110","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2008","2008","ha","1039","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2009","2009","ha","1114","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2010","2010","ha","1347","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2011","2011","ha","1451","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2012","2012","ha","1978","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2013","2013","ha","2831","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2014","2014","ha","1948","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","388","Tomatoes","2015","2015","ha","1984","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","1990","1990","ha","14500","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","1991","1991","ha","15000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","1992","1992","ha","16000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","1993","1993","ha","17000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","1994","1994","ha","18000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","1995","1995","ha","19000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","1996","1996","ha","16000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","1997","1997","ha","19000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","1998","1998","ha","17000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","1999","1999","ha","18000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2000","2000","ha","18500","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2001","2001","ha","18500","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2002","2002","ha","18500","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2003","2003","ha","19000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2004","2004","ha","20598","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2005","2005","ha","21238","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2006","2006","ha","21885","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2007","2007","ha","23095","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2008","2008","ha","23820","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2009","2009","ha","24508","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2010","2010","ha","25162","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2011","2011","ha","25779","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2012","2012","ha","28000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2013","2013","ha","26885","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2014","2014","ha","27767","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","463","Vegetables, fresh nes","2015","2015","ha","28460","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","1990","1990","ha","3200","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","1991","1991","ha","3000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","1992","1992","ha","4500","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","1993","1993","ha","5000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","1994","1994","ha","6500","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","1995","1995","ha","6000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","1996","1996","ha","6500","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","1997","1997","ha","6000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","1998","1998","ha","9000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","1999","1999","ha","6000","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2000","2000","ha","7737","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2001","2001","ha","5253","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2002","2002","ha","6495","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2003","2003","ha","6200","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2004","2004","ha","6300","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2005","2005","ha","6300","F","FAO estimate"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2006","2006","ha","8270","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2007","2007","ha","9241","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2008","2008","ha","10180","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2009","2009","ha","14872","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2010","2010","ha","14416","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2011","2011","ha","13814","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2012","2012","ha","11949","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2013","2013","ha","11032","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2014","2014","ha","10842","","Official data"
"QCL","Crops and livestock products","131","Malaysia","5312","Area harvested","567","Watermelons","2015","2015","ha","10024","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","1990","1990","ha","28929","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","1991","1991","ha","28937","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","1992","1992","ha","29626","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","1993","1993","ha","29345","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","1994","1994","ha","29500","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","1995","1995","ha","30000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","1996","1996","ha","30000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","1997","1997","ha","30400","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","1998","1998","ha","30400","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","1999","1999","ha","30291","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2000","2000","ha","33949","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2001","2001","ha","34977","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2002","2002","ha","35600","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2003","2003","ha","38000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2004","2004","ha","40100","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2005","2005","ha","42100","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2006","2006","ha","45700","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2007","2007","ha","48200","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2008","2008","ha","51800","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2009","2009","ha","54600","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2010","2010","ha","55000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2011","2011","ha","56000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2012","2012","ha","56500","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2013","2013","ha","56300","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2014","2014","ha","69186","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","226","Areca nuts","2015","2015","ha","70308","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","1990","1990","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","1991","1991","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","1992","1992","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","1993","1993","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","1994","1994","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","1995","1995","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","1996","1996","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","1997","1997","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","1998","1998","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","1999","1999","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2000","2000","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2001","2001","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2002","2002","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2003","2003","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2004","2004","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2005","2005","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2006","2006","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2007","2007","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2008","2008","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2009","2009","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2010","2010","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2011","2011","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2012","2012","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2013","2013","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2014","2014","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","44","Barley","2015","2015","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","1990","1990","ha","80","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","1991","1991","ha","80","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","1992","1992","ha","80","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","1993","1993","ha","80","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","1994","1994","ha","40","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","1995","1995","ha","40","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","1996","1996","ha","40","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","1997","1997","ha","130","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","1998","1998","ha","260","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","1999","1999","ha","530","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2000","2000","ha","1050","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2001","2001","ha","1980","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2002","2002","ha","3880","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2003","2003","ha","10000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2004","2004","ha","11700","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2005","2005","ha","6100","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2006","2006","ha","14200","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2007","2007","ha","21500","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2008","2008","ha","14600","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2009","2009","ha","11300","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2010","2010","ha","9417","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2011","2011","ha","8049","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2012","2012","ha","6005","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2013","2013","ha","3590","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2014","2014","ha","1618","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","782","Bastfibres, other","2015","2015","ha","1214","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","1990","1990","ha","433400","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","1991","1991","ha","547100","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","1992","1992","ha","723200","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","1993","1993","ha","882200","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","1994","1994","ha","908900","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","1995","1995","ha","1104400","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","1996","1996","ha","1324600","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","1997","1997","ha","1377200","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","1998","1998","ha","1328370","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","1999","1999","ha","1674701","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2000","2000","ha","1762420","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2001","2001","ha","1849548","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2002","2002","ha","2000000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2003","2003","ha","2055000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2004","2004","ha","2071000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2005","2005","ha","2184000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2006","2006","ha","2394000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2007","2007","ha","2536000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2008","2008","ha","2725000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2009","2009","ha","2719000","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2010","2010","ha","2710000","*","Unofficial figure"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2011","2011","ha","2712000","*","Unofficial figure"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2012","2012","ha","2797865","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2013","2013","ha","3012931","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2014","2014","ha","3213500","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","176","Beans, dry","2015","2015","ha","3294140","","Official data"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","1990","1990","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","1991","1991","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","1992","1992","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","1993","1993","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","1994","1994","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","1995","1995","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","1996","1996","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","1997","1997","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","1998","1998","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","1999","1999","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2000","2000","ha","","M","Data not available"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2001","2001","ha","700","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2002","2002","ha","720","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2003","2003","ha","750","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2004","2004","ha","750","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2005","2005","ha","780","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2006","2006","ha","800","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2007","2007","ha","850","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2008","2008","ha","900","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2009","2009","ha","1000","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2010","2010","ha","1250","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2011","2011","ha","1500","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2012","2012","ha","1500","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2013","2013","ha","1550","F","FAO estimate"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2014","2014","ha","1626","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","28","Myanmar","5312","Area harvested","217","Cashew nuts, with shell","2015","2015","ha","1820","Im","FAO data based on imputation methodology"
